GEOID,NAME,year,totpop,white_pct,asian_pct,afam_pct,inc150k_pct,pov_pct,unemp_pct,snap_pct,noveh_pct,state
13205090400,"Census Tract 904, Mitchell County, Georgia",Y2016,7651,38.7,0.7,53.8,3.7,25,19.2,31.4,1.8,13
13205090500,"Census Tract 905, Mitchell County, Georgia",Y2016,5966,52.9,0.6,45.8,1.3,22.8,10.7,23.4,10.3,13
13207050101,"Census Tract 501.01, Monroe County, Georgia",Y2016,5773,77,1.6,15.7,8,17.8,10.7,10.4,0.7,13
13207050102,"Census Tract 501.02, Monroe County, Georgia",Y2016,4330,66.9,0,30.3,2.6,17.6,12.4,17,3.5,13
13207050200,"Census Tract 502, Monroe County, Georgia",Y2016,5760,49.1,0.4,47,4.6,22.1,14.9,24.3,1.7,13
13207050301,"Census Tract 503.01, Monroe County, Georgia",Y2016,4582,80.3,0,18.7,9.5,8.9,9.1,11,1.1,13
13207050302,"Census Tract 503.02, Monroe County, Georgia",Y2016,6599,85.4,1.8,9.3,14.4,3.6,1.6,5.4,2.6,13
13209950100,"Census Tract 9501, Montgomery County, Georgia",Y2016,2083,90.6,0,6,8.4,21.6,5.1,5.2,0,13
13209950200,"Census Tract 9502, Montgomery County, Georgia",Y2016,4865,49.7,0.4,38.4,3,17.2,5.9,23.9,2.8,13
13209950300,"Census Tract 9503, Montgomery County, Georgia",Y2016,2057,74.3,0.6,17.2,4.2,22.6,3.6,16.9,0,13
13211010100,"Census Tract 101, Morgan County, Georgia",Y2016,2714,68.8,0,21.4,6,9.7,10.5,15,0.8,13
13211010200,"Census Tract 102, Morgan County, Georgia",Y2016,3867,87.8,0.1,11.1,7.2,13.7,5.5,13.5,0.4,13
13211010300,"Census Tract 103, Morgan County, Georgia",Y2016,6939,57.9,0,40,6.2,13.8,7.3,21.2,0,13
13211010400,"Census Tract 104, Morgan County, Georgia",Y2016,2988,79.4,0,12.3,7.2,11.2,5.3,9,3.9,13
13211010500,"Census Tract 105, Morgan County, Georgia",Y2016,1435,85.1,0.1,5.9,7.4,7.7,5.5,5.4,0,13
13213010100,"Census Tract 101, Murray County, Georgia",Y2016,3320,89.2,2.9,0.8,1.3,20.5,12.8,21.8,0.8,13
13213010201,"Census Tract 102.01, Murray County, Georgia",Y2016,1877,91.9,1.1,0,5,24.2,11.6,17.8,2.5,13
13213010202,"Census Tract 102.02, Murray County, Georgia",Y2016,8872,74.6,0.3,2.8,2.1,18.5,6.7,15.6,1.8,13
13213010300,"Census Tract 103, Murray County, Georgia",Y2016,4039,94.2,0,0.9,5.3,11.6,7.5,22.6,2.5,13
13213010400,"Census Tract 104, Murray County, Georgia",Y2016,6286,90.6,0,1.2,1.4,15.1,6.8,22.7,0.7,13
13213010500,"Census Tract 105, Murray County, Georgia",Y2016,5155,70.3,0,0,1.3,11,11.2,15.3,0.4,13
13213010600,"Census Tract 106, Murray County, Georgia",Y2016,3910,93.1,0.5,0,1.6,20.5,10.9,14.4,5.4,13
13213010700,"Census Tract 107, Murray County, Georgia",Y2016,5899,83,0.1,0,0.8,19.6,8.6,14.2,2,13
13215000200,"Census Tract 2, Muscogee County, Georgia",Y2016,2793,72.3,5.4,12.6,1.9,13.1,8.4,9.5,2.5,13
13215000300,"Census Tract 3, Muscogee County, Georgia",Y2016,1516,47.5,0,27.7,0.6,33.7,23,28.2,16,13
13215000400,"Census Tract 4, Muscogee County, Georgia",Y2016,2725,79.7,0.7,6.5,1.4,7.6,6.1,17.5,1.1,13
13215000800,"Census Tract 8, Muscogee County, Georgia",Y2016,2293,60.6,0,24,0,23.3,11.8,28.1,4.7,13
13215000900,"Census Tract 9, Muscogee County, Georgia",Y2016,2639,50.4,0.7,35.9,0,22.6,5.4,17.2,4.2,13
13215001000,"Census Tract 10, Muscogee County, Georgia",Y2016,4821,60.6,2.9,26.8,4.4,15.4,8.3,11.6,3.3,13
13215001100,"Census Tract 11, Muscogee County, Georgia",Y2016,2618,90.3,0,5.5,25.5,7.4,4.2,5.2,0,13
13215001200,"Census Tract 12, Muscogee County, Georgia",Y2016,3497,67.8,1.2,23.3,9.6,15.7,7.6,5,5.7,13
13215001400,"Census Tract 14, Muscogee County, Georgia",Y2016,1692,37.3,2.6,51.1,0,39.7,27,47.3,4.3,13
13215001600,"Census Tract 16, Muscogee County, Georgia",Y2016,2659,17,0,74.6,0.5,54.4,22.4,47.8,27.1,13
13215001800,"Census Tract 18, Muscogee County, Georgia",Y2016,1378,41.2,0,45.3,0,47.1,17.8,47.5,2,13
13215002000,"Census Tract 20, Muscogee County, Georgia",Y2016,3360,2.6,0,94.2,2.2,18,21.3,37.7,15.8,13
13215002100,"Census Tract 21, Muscogee County, Georgia",Y2016,2560,48.7,0.9,33.4,0.4,20.3,15.8,25.7,2.5,13
13215002200,"Census Tract 22, Muscogee County, Georgia",Y2016,3170,6.9,0.7,88.4,1.2,42.9,17.6,33.4,19.1,13
13215002300,"Census Tract 23, Muscogee County, Georgia",Y2016,1581,39.7,0.8,52.2,10.7,22.5,10.7,25.6,5,13
13215002400,"Census Tract 24, Muscogee County, Georgia",Y2016,1513,5.5,0,87,0,49.2,21.7,47,9.3,13
13215002500,"Census Tract 25, Muscogee County, Georgia",Y2016,1363,6.4,0,88.4,0,66.3,29.7,66.7,8,13
13215002700,"Census Tract 27, Muscogee County, Georgia",Y2016,1965,3.5,0,96.1,0.8,53.6,14.1,47.2,20.9,13
13215002800,"Census Tract 28, Muscogee County, Georgia",Y2016,1929,2.3,0,94.2,0.3,37.6,15.3,39.9,16.3,13
13215002901,"Census Tract 29.01, Muscogee County, Georgia",Y2016,2648,16,1.1,78.1,2.5,25.9,6.7,20.9,4.5,13
13215002902,"Census Tract 29.02, Muscogee County, Georgia",Y2016,2426,9,0,87.2,2.1,32.7,17.8,46.7,5.3,13
13215003000,"Census Tract 30, Muscogee County, Georgia",Y2016,2665,5.9,0,85,0,39,17,56.8,28.4,13
13215003200,"Census Tract 32, Muscogee County, Georgia",Y2016,1876,7.6,0,81.7,0,47.6,20.7,37.7,20.1,13
13215003301,"Census Tract 33.01, Muscogee County, Georgia",Y2016,1467,9.8,0.5,79,0,22.5,16.8,31.8,1,13
13215003302,"Census Tract 33.02, Muscogee County, Georgia",Y2016,2451,13.8,0,79.9,0.7,34.1,22.9,22.4,18.4,13
13215003400,"Census Tract 34, Muscogee County, Georgia",Y2016,2318,14.2,0.3,63.9,0,47.4,19.2,43,14,13
13215010104,"Census Tract 101.04, Muscogee County, Georgia",Y2016,6726,44.6,6.7,31.3,9.6,8.6,5.1,8.9,2.4,13
13215010106,"Census Tract 101.06, Muscogee County, Georgia",Y2016,5483,53.5,2.7,29.1,5.2,15.9,9,6,3.5,13
13215010107,"Census Tract 101.07, Muscogee County, Georgia",Y2016,8026,61.8,3.4,21.2,19.8,3.9,8.4,2.6,0.3,13
13215010201,"Census Tract 102.01, Muscogee County, Georgia",Y2016,6764,68.3,11.7,14.2,18.5,6.4,9.6,4.2,0,13
13215010203,"Census Tract 102.03, Muscogee County, Georgia",Y2016,9363,60,6,16.6,10.2,10.5,6.2,6.9,0.4,13
13215010204,"Census Tract 102.04, Muscogee County, Georgia",Y2016,6594,65.9,1.8,21.5,9.7,5.5,6.1,6.9,1.2,13
13215010205,"Census Tract 102.05, Muscogee County, Georgia",Y2016,3564,66.5,4.6,19.7,4.4,8.7,2.2,1.4,3.5,13
13215010301,"Census Tract 103.01, Muscogee County, Georgia",Y2016,2458,83.6,7.2,4.7,40.2,3.2,0.7,0,0,13
13215010302,"Census Tract 103.02, Muscogee County, Georgia",Y2016,6785,77.2,3.9,11.1,11.9,13.1,9.6,7.7,0,13
13215010401,"Census Tract 104.01, Muscogee County, Georgia",Y2016,6760,73.3,1.2,10,4.6,4.1,2.3,6.8,0.8,13
13215010402,"Census Tract 104.02, Muscogee County, Georgia",Y2016,4212,56.8,2.8,22.5,1.2,8.8,5.4,8.9,0,13
13215010501,"Census Tract 105.01, Muscogee County, Georgia",Y2016,6078,58.2,1.2,36.5,6.8,14.7,2.8,16.4,0.6,13
13215010502,"Census Tract 105.02, Muscogee County, Georgia",Y2016,1495,36.5,0,46.8,1.9,17.4,5.6,19.4,0.6,13
13215010602,"Census Tract 106.02, Muscogee County, Georgia",Y2016,5092,17.3,0.8,71.3,2.5,17.6,10,24.3,1.6,13
13215010605,"Census Tract 106.05, Muscogee County, Georgia",Y2016,4405,2.3,0,90,1.9,17.7,5.9,27.1,3.1,13
13215010606,"Census Tract 106.06, Muscogee County, Georgia",Y2016,2282,33.9,0,59.9,0,40,NaN,20,NaN,13
13215010607,"Census Tract 106.07, Muscogee County, Georgia",Y2016,6284,13.7,0.4,81.4,0.5,16.8,8.8,15.7,1.3,13
13215010608,"Census Tract 106.08, Muscogee County, Georgia",Y2016,4794,7.2,0.6,90.3,2,16.9,12.7,33.6,2.7,13
13215010701,"Census Tract 107.01, Muscogee County, Georgia",Y2016,6074,16.4,1.6,75.1,6.4,11.7,10.3,16.9,3.5,13
13215010702,"Census Tract 107.02, Muscogee County, Georgia",Y2016,4672,10.8,0.6,84.8,3,18.6,4.1,23.1,2.5,13
13215010703,"Census Tract 107.03, Muscogee County, Georgia",Y2016,6061,5.4,0.5,90.7,3.6,26.8,8.3,29.7,12.5,13
13215010801,"Census Tract 108.01, Muscogee County, Georgia",Y2016,1552,56.6,2.1,19,2.7,9.5,17,3.7,1.2,13
13215010802,"Census Tract 108.02, Muscogee County, Georgia",Y2016,10201,52.8,2.6,12.1,0,4.8,12.4,3.4,0,13
13215011100,"Census Tract 111, Muscogee County, Georgia",Y2016,2076,49.7,0.6,44.1,6.7,45.6,16.8,34.5,14.4,13
13215011200,"Census Tract 112, Muscogee County, Georgia",Y2016,2015,47.6,3.7,40.8,5.3,34.6,21.4,38.2,7.5,13
13215011400,"Census Tract 114, Muscogee County, Georgia",Y2016,2386,62.2,0,19.6,2.5,35.7,13.7,42.4,10.5,13
13215011500,"Census Tract 115, Muscogee County, Georgia",Y2016,6178,22.1,4.7,46.3,1,22.1,15,31.9,1.9,13
13217100100,"Census Tract 1001, Newton County, Georgia",Y2016,11016,68.6,0.3,27.7,8.5,11.6,11.6,13.3,1,13
13217100201,"Census Tract 1002.01, Newton County, Georgia",Y2016,6311,85,0,13.1,10,13.2,6.9,13,1.6,13
13217100202,"Census Tract 1002.02, Newton County, Georgia",Y2016,5277,90.4,0.2,6.6,17.2,6.9,4.7,2.2,0.3,13
13217100300,"Census Tract 1003, Newton County, Georgia",Y2016,9328,45.8,1.1,42.5,5.6,17.7,4.7,26.8,2.9,13
13217100400,"Census Tract 1004, Newton County, Georgia",Y2016,3279,59.7,5.1,27.9,5.3,18.7,12.5,24.9,1.6,13
13217100501,"Census Tract 1005.01, Newton County, Georgia",Y2016,15301,16.4,0.6,74.1,5.1,10.1,8.5,18.7,2.8,13
13217100502,"Census Tract 1005.02, Newton County, Georgia",Y2016,8636,25.9,0.2,60.4,1.2,15.5,16.3,26.5,1,13
13217100600,"Census Tract 1006, Newton County, Georgia",Y2016,5900,45.9,0.8,47.8,1.3,17.5,10.4,27.4,1.8,13
13217100700,"Census Tract 1007, Newton County, Georgia",Y2016,6345,32.1,0.5,60.7,1.5,35.5,16.4,44.5,0.9,13
13217100800,"Census Tract 1008, Newton County, Georgia",Y2016,9851,75.3,0.3,19,6,14.6,12.3,20,2,13
13217100901,"Census Tract 1009.01, Newton County, Georgia",Y2016,10297,51,2.7,40.3,4.3,7.6,11.5,16.8,0.3,13
13217100902,"Census Tract 1009.02, Newton County, Georgia",Y2016,5797,46.7,0.6,41.7,2.5,15.6,13.2,16.5,0.4,13
13217100903,"Census Tract 1009.03, Newton County, Georgia",Y2016,6563,41.8,2.7,48,4.1,17.2,9.9,19.4,0,13
13219030100,"Census Tract 301, Oconee County, Georgia",Y2016,11545,82.8,5.1,6.2,22.9,3.3,3.4,3.5,0.8,13
13219030200,"Census Tract 302, Oconee County, Georgia",Y2016,5927,77.7,5.8,5.7,19.9,13.3,7.3,15.2,0.3,13
13219030300,"Census Tract 303, Oconee County, Georgia",Y2016,5283,87.1,4.1,4.8,14.9,5.9,3,2.5,1,13
13219030400,"Census Tract 304, Oconee County, Georgia",Y2016,7301,90.1,2,4.6,14.1,6.4,5.9,3.3,1.4,13
13219030500,"Census Tract 305, Oconee County, Georgia",Y2016,2165,90.9,0.3,6.9,12.1,1.7,1,1.7,0.5,13
13219030600,"Census Tract 306, Oconee County, Georgia",Y2016,2850,89.3,1.6,3.5,18,8.3,0.7,8.3,0.9,13
13221960100,"Census Tract 9601, Oglethorpe County, Georgia",Y2016,1620,83.1,0,16.4,1,19.1,8.2,13.4,0,13
13221960201,"Census Tract 9602.01, Oglethorpe County, Georgia",Y2016,6252,75.4,0.4,12.6,1.5,12.5,3,14,1.7,13
13221960202,"Census Tract 9602.02, Oglethorpe County, Georgia",Y2016,4964,72.8,0.8,23.4,2.5,14.6,6.7,16,1.1,13
13221960300,"Census Tract 9603, Oglethorpe County, Georgia",Y2016,1907,81.1,0.8,12.4,7.3,18.7,9,15.4,0,13
13223120101,"Census Tract 1201.01, Paulding County, Georgia",Y2016,12963,81.7,0.4,11.1,18.7,4.1,4.7,2,3,13
13223120102,"Census Tract 1201.02, Paulding County, Georgia",Y2016,12358,72.6,0.6,14.2,9.3,6.3,5.4,7,0.5,13
13223120103,"Census Tract 1201.03, Paulding County, Georgia",Y2016,9888,88.3,0.8,5.4,15.1,6.3,9,7.6,0,13
13223120104,"Census Tract 1201.04, Paulding County, Georgia",Y2016,2649,96.1,1.3,0.4,7,6.6,3.8,2.7,0.8,13
13223120202,"Census Tract 1202.02, Paulding County, Georgia",Y2016,7494,63.2,2,28.5,3.1,9.8,5.5,6.6,2.8,13
13223120203,"Census Tract 1202.03, Paulding County, Georgia",Y2016,5240,91.6,0.6,4.6,7.7,9.8,6.8,6.6,2.3,13
13223120204,"Census Tract 1202.04, Paulding County, Georgia",Y2016,7378,76.1,0,16.5,3.6,8.7,2.5,7.6,0,13
13223120301,"Census Tract 1203.01, Paulding County, Georgia",Y2016,5779,61.3,4.7,24.3,5,11.4,8.9,18.7,3,13
13223120302,"Census Tract 1203.02, Paulding County, Georgia",Y2016,12408,61.5,0.5,30.6,4.5,13.6,4,26,1.7,13
13223120303,"Census Tract 1203.03, Paulding County, Georgia",Y2016,1886,87.8,0,5.5,4.1,10.1,9.5,13.8,1.7,13
13223120400,"Census Tract 1204, Paulding County, Georgia",Y2016,18306,78.9,0.8,13,5.8,10.3,9.1,14.8,0.9,13
13223120501,"Census Tract 1205.01, Paulding County, Georgia",Y2016,6867,55.7,1.2,28.8,3,17.4,8.8,16.3,0,13
13223120502,"Census Tract 1205.02, Paulding County, Georgia",Y2016,8774,82.3,0,11.2,8,11,9.9,8.4,1,13
13223120503,"Census Tract 1205.03, Paulding County, Georgia",Y2016,5089,80.8,1.7,12.1,6.7,6.8,8.3,12.5,1.3,13
13223120601,"Census Tract 1206.01, Paulding County, Georgia",Y2016,4787,46.3,2.3,35.7,4.2,4.7,3.1,8.3,0,13
13223120602,"Census Tract 1206.02, Paulding County, Georgia",Y2016,9906,65.6,1.3,26.3,6.8,11.2,7.7,16.6,0.7,13
13223120603,"Census Tract 1206.03, Paulding County, Georgia",Y2016,6405,71.3,0.5,19.1,6.9,10.8,9.2,16.5,0,13
13223120604,"Census Tract 1206.04, Paulding County, Georgia",Y2016,5630,68.9,0,24.4,4.7,10.7,5.9,8.6,4.2,13
13223120605,"Census Tract 1206.05, Paulding County, Georgia",Y2016,6023,81.3,0.2,11.4,3.5,11.3,5.1,8.5,1,13
13225040101,"Census Tract 401.01, Peach County, Georgia",Y2016,1688,85.1,0.9,12.1,20.1,7,6.8,8,2,13
13225040102,"Census Tract 401.02, Peach County, Georgia",Y2016,10347,69.6,1.4,26,5.2,11,5.6,14.1,2.3,13
13225040200,"Census Tract 402, Peach County, Georgia",Y2016,4412,33.8,0.1,43,5,23.1,12.4,38.8,2.7,13
13225040301,"Census Tract 403.01, Peach County, Georgia",Y2016,2635,36.7,0.9,42.6,2.4,11.3,5.3,16.3,2.9,13
13225040302,"Census Tract 403.02, Peach County, Georgia",Y2016,1961,23.8,0.8,68,1.5,43.6,16.5,33.1,5.4,13
13225040400,"Census Tract 404, Peach County, Georgia",Y2016,5864,12.8,1.7,82.6,2.4,29.7,18.7,43.1,6.8,13
13227050100,"Census Tract 501, Pickens County, Georgia",Y2016,5207,95.7,0,1.2,18.2,5.1,9.1,2.7,0,13
13227050200,"Census Tract 502, Pickens County, Georgia",Y2016,6214,87.7,0.2,3.7,7.7,7.3,7.9,14.1,6.7,13
13227050300,"Census Tract 503, Pickens County, Georgia",Y2016,4422,95.7,1.4,0.2,4.1,14.1,7.9,15.2,4.7,13
13227050400,"Census Tract 504, Pickens County, Georgia",Y2016,3672,96.5,0,0.8,7.7,18.5,9.8,15.9,0.5,13
13227050500,"Census Tract 505, Pickens County, Georgia",Y2016,4589,96.1,0.4,0.1,6.5,11.6,8.9,16.4,2.4,13
13227050600,"Census Tract 506, Pickens County, Georgia",Y2016,5888,93.4,1.4,0.5,9.6,7,1.9,14.4,0,13
13229960100,"Census Tract 9601, Pierce County, Georgia",Y2016,2759,89.7,0,5,6.7,14.4,6.9,20.1,1,13
13229960200,"Census Tract 9602, Pierce County, Georgia",Y2016,1955,69.3,0,6.4,3.3,19.2,10.1,24.8,4.8,13
13229960300,"Census Tract 9603, Pierce County, Georgia",Y2016,6543,77.4,0.7,16.4,7.2,23.4,7.7,26.2,0,13
13229960400,"Census Tract 9604, Pierce County, Georgia",Y2016,7773,91.3,0,3,3.2,13.3,8.8,15.2,3.7,13
13231010100,"Census Tract 101, Pike County, Georgia",Y2016,7001,84.1,1.1,11.7,7.1,9.5,8.6,10.1,0.2,13
13231010200,"Census Tract 102, Pike County, Georgia",Y2016,3530,95.3,0.1,3.5,6.1,4.7,6.4,18.1,0.1,13
13231010300,"Census Tract 103, Pike County, Georgia",Y2016,4107,77.7,0,19.5,11.2,10.2,13.9,20.3,2,13
13231010400,"Census Tract 104, Pike County, Georgia",Y2016,3205,94.4,0.2,3.9,5.5,20.1,11.8,19.6,0.6,13
13233010100,"Census Tract 101, Polk County, Georgia",Y2016,5566,81.7,0.4,8.9,3.7,11.2,5.4,16.1,1.9,13
13233010200,"Census Tract 102, Polk County, Georgia",Y2016,7448,73.4,0.6,7.7,3.6,14.1,8.9,16.8,3.4,13
13233010300,"Census Tract 103, Polk County, Georgia",Y2016,4935,58.6,1.1,8.7,2.4,20.8,9.9,18.3,3.1,13
13233010400,"Census Tract 104, Polk County, Georgia",Y2016,6119,71,0,7.9,1.9,20.4,12.8,33.7,4,13
13233010500,"Census Tract 105, Polk County, Georgia",Y2016,6063,73.2,0,10.8,1.4,13.8,6.1,22.2,0,13
13233010600,"Census Tract 106, Polk County, Georgia",Y2016,5614,76.8,2.2,18.8,2.4,13.1,6.1,19.3,0,13
13233010700,"Census Tract 107, Polk County, Georgia",Y2016,5518,67.5,0,24.8,0.9,25.5,13.5,35.1,1.5,13
13235950100,"Census Tract 9501, Pulaski County, Georgia",Y2016,3037,56.7,0,34.5,5.5,23,8.5,25.9,0,13
13235950200,"Census Tract 9502, Pulaski County, Georgia",Y2016,7002,58.9,0,34.1,6.6,20.1,5.8,24.4,4.2,13
13235950300,"Census Tract 9503, Pulaski County, Georgia",Y2016,1421,67.8,0,30.6,4.1,13.4,4.5,19.7,5.6,13
13237960101,"Census Tract 9601.01, Putnam County, Georgia",Y2016,3097,91,0.2,5.9,5.1,17.6,11.6,15.5,1.8,13
13237960102,"Census Tract 9601.02, Putnam County, Georgia",Y2016,5333,85,0,6.5,11,7.6,4.8,6,1.1,13
13237960201,"Census Tract 9602.01, Putnam County, Georgia",Y2016,1404,58.8,4.1,15.4,4.4,23.1,5.7,13.6,1.8,13
13237960202,"Census Tract 9602.02, Putnam County, Georgia",Y2016,6874,28.6,0,62.5,3.9,25.7,6,24.8,2.9,13
13237960300,"Census Tract 9603, Putnam County, Georgia",Y2016,4551,82.7,0,11.4,2.8,9,14.8,8.5,0,13
13239960300,"Census Tract 9603, Quitman County, Georgia",Y2016,2095,48.2,0.6,48.9,1.2,20.6,18.5,27.1,8.5,13
13241970100,"Census Tract 9701, Rabun County, Georgia",Y2016,5534,83.6,2,2.6,2.8,19.8,4.9,14.3,0.2,13
13241970201,"Census Tract 9702.01, Rabun County, Georgia",Y2016,3223,89.5,0,0.3,5.7,14,8.3,14,5,13
13241970202,"Census Tract 9702.02, Rabun County, Georgia",Y2016,2427,83.4,0,4.1,4.5,19.4,5.3,12.3,1.7,13
13241970301,"Census Tract 9703.01, Rabun County, Georgia",Y2016,3287,94.6,0.1,0.7,9.2,17.3,7.6,10.1,1.6,13
13241970302,"Census Tract 9703.02, Rabun County, Georgia",Y2016,1841,84.7,0,2.2,10.5,29.8,10.5,14.8,0.7,13
13243790100,"Census Tract 7901, Randolph County, Georgia",Y2016,1567,56.7,0,41.5,3.5,26.4,8.2,22.1,4.4,13
13243790200,"Census Tract 7902, Randolph County, Georgia",Y2016,5657,29,2.3,68.4,1.6,22.4,10,28.3,3.1,13
13245000100,"Census Tract 1, Richmond County, Georgia",Y2016,3883,53.4,4.6,38.6,15.2,24.3,9,16.2,8.3,13
13245000200,"Census Tract 2, Richmond County, Georgia",Y2016,2577,42.1,1.3,52.3,0.8,42.8,19.8,41.4,9.8,13
13245000300,"Census Tract 3, Richmond County, Georgia",Y2016,1170,33.8,0,61.7,0,29.5,20,26.8,12.3,13
13245000600,"Census Tract 6, Richmond County, Georgia",Y2016,2564,21,0,76.3,1.6,39.8,18.8,34.5,13.8,13
13245000700,"Census Tract 7, Richmond County, Georgia",Y2016,1037,2.9,0,95.9,0,36.8,28,30.2,17.3,13
13245000900,"Census Tract 9, Richmond County, Georgia",Y2016,1345,0.7,0.4,97.6,0,44,36.4,42.1,9.6,13
13245001000,"Census Tract 10, Richmond County, Georgia",Y2016,2564,53.1,5.4,37.7,6.9,27,2.1,16.6,7.2,13
13245001100,"Census Tract 11, Richmond County, Georgia",Y2016,1919,85.5,2.6,5,21,13,3.7,2.8,2.5,13
13245001200,"Census Tract 12, Richmond County, Georgia",Y2016,4893,41.6,0.7,54.3,2.9,22.1,15.2,25.6,1.3,13
13245001300,"Census Tract 13, Richmond County, Georgia",Y2016,1454,42,0,54,4.9,11.5,5.8,23.4,13.9,13
13245001400,"Census Tract 14, Richmond County, Georgia",Y2016,1623,3.4,0,91.6,0,38.8,22.1,56.6,18.3,13
13245001500,"Census Tract 15, Richmond County, Georgia",Y2016,684,5.3,0,94.7,0,33.4,22.3,43.5,7.8,13
13245001601,"Census Tract 16.01, Richmond County, Georgia",Y2016,4802,20.9,0.8,75.8,3.6,40.5,16.6,36.6,10.2,13
13245001602,"Census Tract 16.02, Richmond County, Georgia",Y2016,4094,72.4,1.1,21.7,18.3,14.8,2.5,14.3,0,13
13245010101,"Census Tract 101.01, Richmond County, Georgia",Y2016,3128,76,1.7,11.6,4.4,8.9,9.8,7,0,13
13245010104,"Census Tract 101.04, Richmond County, Georgia",Y2016,3527,62.9,11.7,20.2,12.1,8,1.6,5.2,0.8,13
13245010105,"Census Tract 101.05, Richmond County, Georgia",Y2016,4499,76.6,1.7,16.4,4.9,13.9,10.2,7.7,0,13
13245010106,"Census Tract 101.06, Richmond County, Georgia",Y2016,4574,54,1.8,40.1,1.8,12.1,5,6.2,7.7,13
13245010107,"Census Tract 101.07, Richmond County, Georgia",Y2016,2272,47.6,6.4,31,7.1,19.4,4.9,10.2,1.4,13
13245010201,"Census Tract 102.01, Richmond County, Georgia",Y2016,4242,85.5,3.9,7.5,22.6,2.2,6,0.6,0,13
13245010203,"Census Tract 102.03, Richmond County, Georgia",Y2016,4375,33.2,4.1,58.1,4.4,17.2,12.7,9.4,2,13
13245010204,"Census Tract 102.04, Richmond County, Georgia",Y2016,15362,36.5,3.3,49.4,2.5,13.2,8.3,6.8,0.6,13
13245010300,"Census Tract 103, Richmond County, Georgia",Y2016,4893,13.1,0,81,0.4,20.8,26.8,42.2,8.6,13
13245010400,"Census Tract 104, Richmond County, Georgia",Y2016,4033,11.4,0.2,85.9,0.6,41.5,24.6,39.2,11.5,13
13245010504,"Census Tract 105.04, Richmond County, Georgia",Y2016,7278,24.5,0.9,65.8,0,28.2,11.7,28.5,5.8,13
13245010506,"Census Tract 105.06, Richmond County, Georgia",Y2016,5009,28.7,0,63,2,28.6,13.8,39.4,10.6,13
13245010507,"Census Tract 105.07, Richmond County, Georgia",Y2016,6006,17.6,1.4,79.6,0,19,16.9,23.3,3.8,13
13245010508,"Census Tract 105.08, Richmond County, Georgia",Y2016,3859,24.7,0,69.2,5.7,28.3,9.4,33.5,2.9,13
13245010509,"Census Tract 105.09, Richmond County, Georgia",Y2016,4325,29.4,0.7,66.1,2.2,23.1,7,29.2,5.4,13
13245010510,"Census Tract 105.10, Richmond County, Georgia",Y2016,4919,44.6,1.2,47.3,2.5,26.6,8.9,23.7,1.6,13
13245010511,"Census Tract 105.11, Richmond County, Georgia",Y2016,4843,24.8,0.3,71.6,1.3,37.1,12.5,51.1,4.1,13
13245010512,"Census Tract 105.12, Richmond County, Georgia",Y2016,4879,17.5,1.4,77,5.5,21.9,14,31.6,1.3,13
13245010513,"Census Tract 105.13, Richmond County, Georgia",Y2016,3024,15.8,0,79,1.3,14.6,8.4,17.7,2.9,13
13245010600,"Census Tract 106, Richmond County, Georgia",Y2016,4548,4.4,0.1,90.6,0.4,36.7,25.3,41,6.5,13
13245010706,"Census Tract 107.06, Richmond County, Georgia",Y2016,5362,33.6,0.5,58.3,3.1,22.9,8.4,28.4,2.3,13
13245010707,"Census Tract 107.07, Richmond County, Georgia",Y2016,2757,9.7,3.3,84.9,0,32.9,15.1,31.9,0.8,13
13245010708,"Census Tract 107.08, Richmond County, Georgia",Y2016,5944,9,1.7,70.8,0,14.2,8.6,27.3,0,13
13245010709,"Census Tract 107.09, Richmond County, Georgia",Y2016,6127,6.8,1.4,86.6,1.3,13.1,8.2,19.3,0.6,13
13245010710,"Census Tract 107.10, Richmond County, Georgia",Y2016,5655,26.1,1.8,65.7,1.2,28.1,18.7,29.1,0,13
13245010711,"Census Tract 107.11, Richmond County, Georgia",Y2016,3067,29.7,1.6,66.5,1,21.9,9.1,18.7,2.8,13
13245010712,"Census Tract 107.12, Richmond County, Georgia",Y2016,8639,10,1.5,79.7,5.3,13.9,13.1,17.8,2.6,13
13245010800,"Census Tract 108, Richmond County, Georgia",Y2016,8046,44.2,2.8,26.3,0.5,9.7,4.2,8.2,0.6,13
13245010903,"Census Tract 109.03, Richmond County, Georgia",Y2016,5064,62.8,0.1,26.2,7.4,17.4,15.1,14.1,2.8,13
13245010904,"Census Tract 109.04, Richmond County, Georgia",Y2016,3586,55.3,2.1,36.3,1.3,13.8,10.7,20,0.7,13
13245010905,"Census Tract 109.05, Richmond County, Georgia",Y2016,5032,79.3,0,16.4,1.1,18.1,7.1,30.7,0.7,13
13245010906,"Census Tract 109.06, Richmond County, Georgia",Y2016,6440,61.6,0.2,27.6,3.5,9.2,6.6,11.8,0.5,13
13245011000,"Census Tract 110, Richmond County, Georgia",Y2016,1495,62.1,0,29,1.4,36.8,2,29.7,22,13
13247060101,"Census Tract 601.01, Rockdale County, Georgia",Y2016,3205,69.9,1,21.5,7.7,10.9,4.9,4.5,0,13
13247060102,"Census Tract 601.02, Rockdale County, Georgia",Y2016,5446,63.5,0.5,33.3,6.9,14.2,15.3,15.2,5.1,13
13247060201,"Census Tract 602.01, Rockdale County, Georgia",Y2016,4789,23.7,1.5,22.7,6.9,21.9,5.2,8.9,6.2,13
